学期,学号,日期,时间
3,33,910,102056
3,33,1015,102112
3,33,1121,102315
3,33,1125,102900
3,33,1231,103353
3,33,110,104424
3,33,109,105822
3,33,106,110211
3,33,1112,114224
3,33,1105,115908
3,33,1226,115931
3,33,1226,115931
3,33,106,122940
3,33,1020,125303
3,33,1104,125429
3,33,1229,130355
3,33,917,131424
3,33,1219,131518
3,33,1225,133313
3,33,1225,133313
3,33,1201,133454
3,33,1215,134319
3,33,108,134709
3,33,1231,134950
3,33,1217,134959
3,33,1101,135013
3,33,1208,135151
3,33,109,135527
3,33,1202,135907
3,33,1115,140620
3,33,1126,140644
3,33,1223,141617
3,33,1205,141645
3,33,1010,141753
3,33,1212,142004
3,33,110,142020
3,33,1213,142334
3,33,905,142343
3,33,1203,142638
3,33,1114,143429
3,33,924,143854
3,33,910,144345
3,33,1015,144620
3,33,914,145645
3,33,1210,161942
3,33,1119,162729
3,33,1227,162740
3,33,1214,172009
3,33,914,174537
3,33,1128,175052
3,33,1201,180722
3,33,1210,183427
3,33,106,185152
3,33,109,185734
3,33,1211,190238
3,33,1226,191617
3,33,113,192202
3,33,110,192927
3,33,1217,192956
3,33,1213,193100
3,33,1219,193433
3,33,108,195014
3,33,1208,195435
1,34,1230,72214
1,34,108,72345
1,34,106,81125
1,34,1029,82353
1,34,104,83107
1,34,115,84300
1,34,1117,91331
1,34,1007,93732
1,34,1008,101927
1,34,917,104208
1,34,1006,112523
1,34,108,122045
1,34,114,122320
1,34,111,125405
1,34,1027,125546
1,34,113,135026
1,34,1104,135143
1,34,115,135159
1,34,1013,140231
1,34,917,143448
1,34,1117,145812
1,34,106,152137
1,34,112,152954
1,34,105,154830
1,34,916,160843
1,34,1228,161822
1,34,928,161917
1,34,105,173645
1,34,108,175636
1,34,115,180231
1,34,106,180413
1,34,1019,180446
1,34,1230,180929
1,34,111,182207
1,34,1207,183115
1,34,1103,184145
1,34,113,200554
2,34,703,71043
2,34,629,72651
2,34,702,73514
2,34,317,74233
2,34,511,74233
2,34,630,75410
2,34,320,81234
2,34,530,81308
2,34,315,81413
2,34,520,81416
2,34,329,81418
2,34,508,81628
2,34,623,81650
2,34,523,81718
2,34,407,81754
2,34,704,82022
2,34,611,82210
2,34,619,82358
2,34,605,82616
2,34,414,82814
2,34,511,83021
2,34,630,83155
2,34,627,83209
2,34,513,83440
2,34,616,83737
2,34,610,83821
2,34,625,83940
2,34,524,84009
2,34,522,84617
2,34,629,85525
2,34,421,85625
2,34,618,85742
2,34,526,90137
2,34,622,90703
2,34,611,91730
2,34,608,91938
2,34,324,102433
2,34,629,110114
2,34,614,113904
2,34,503,114636
2,34,627,121941
2,34,708,123438
2,34,621,131710
2,34,620,134244
2,34,616,140058
2,34,704,141354
2,34,629,142300
2,34,604,142620
2,34,413,142715
2,34,608,143342
2,34,622,143459
2,34,610,143515
2,34,630,143832
2,34,526,144006
2,34,609,144715
2,34,613,145044
2,34,625,145240
2,34,504,150249
2,34,624,150928
2,34,625,151339
2,34,530,151948
2,34,429,153026
2,34,302,154614
2,34,701,154645
2,34,702,162808
2,34,317,163922
2,34,524,164811
2,34,428,165521
2,34,609,170232
2,34,604,170953
2,34,704,171022
2,34,619,172848
2,34,516,173621
2,34,511,174018
2,34,507,174200
2,34,613,174327
2,34,611,174614
2,34,606,174844
2,34,621,175244
2,34,618,180006
2,34,623,180202
2,34,413,180228
2,34,524,180336
2,34,630,180338
2,34,702,180415
2,34,610,180530
2,34,627,181043
2,34,629,181122
2,34,701,181127
2,34,407,181225
2,34,608,181251
2,34,321,181806
2,34,406,182904
2,34,620,191040
2,34,528,191154
2,34,529,191503
2,34,530,192256
2,34,328,192731
2,34,525,195234
2,34,406,201241
2,34,526,201301
2,34,520,202621
3,34,1120,72002
3,34,1119,72306
3,34,1115,72608
3,34,1017,73352
3,34,1129,74532
3,34,1127,74742
3,34,1130,74846
3,34,1201,75348
3,34,1025,75829
3,34,1112,80939
3,34,1022,81520
3,34,928,81925
3,34,108,83043
3,34,1127,83956
3,34,1026,85704
3,34,109,85719
3,34,921,85815
3,34,1116,85939
3,34,915,90027
3,34,1117,90341
3,34,1110,92742
3,34,928,93249
3,34,1029,95150
3,34,922,102911
3,34,906,103430
3,34,1031,121709
3,34,922,125602
3,34,1012,145405
3,34,112,152641
3,34,918,153734
3,34,1025,155059
3,34,1205,164039
3,34,911,181814
3,34,918,183221
3,34,1204,183535
3,34,1009,202542
1,36,1026,94932
1,36,901,153758
1,36,1206,161822
1,36,1014,163203
1,36,1129,183331
1,36,917,190408
1,36,1013,194741
2,36,513,83147
2,36,529,85725
2,36,603,85938
2,36,224,143918
2,36,520,181140
3,36,1104,90806
3,36,909,104201
3,36,1118,110737
3,36,901,125031
3,36,1227,164554
3,36,1015,191815
1,37,1227,82318
1,37,1015,82415
1,37,115,83548
1,37,104,84303
1,37,1014,92535
1,37,106,94401
1,37,1007,95415
1,37,1022,102432
1,37,1022,103035
1,37,108,105655
1,37,1008,105924
1,37,1205,120239
1,37,1021,120635
1,37,110,120739
1,37,1201,122157
1,37,108,124310
1,37,1212,124624
1,37,1223,125041
1,37,1028,125802
1,37,1103,130035
1,37,1205,130428
1,37,1017,130821
1,37,1223,130900
1,37,112,133204
1,37,901,133942
1,37,106,145650
1,37,105,151811
1,37,103,155159
1,37,1114,155233
1,37,1104,160653
1,37,1011,162217
1,37,1130,162644
1,37,1130,164035
1,37,1109,175642
1,37,106,180722
1,37,1110,180746
1,37,108,181336
1,37,1019,182301
1,37,1130,182959
1,37,1129,183733
1,37,103,184417
1,37,105,185424
1,37,1012,190554
1,37,1116,200158
1,37,920,205737
2,37,309,142256
2,37,531,143157
2,37,406,145931
2,37,428,191315
2,37,417,192811
2,37,507,194108
3,37,1231,125237
3,37,1208,154803
3,37,1231,172720
1,38,1227,82104
1,38,1219,82111
1,38,1029,82217
1,38,1122,82318
1,38,1121,82404
1,38,1024,84008
1,38,1024,84108
1,38,1126,93129
1,38,1210,95951
1,38,1012,101825
1,38,1217,102421
1,38,928,104728
1,38,1027,110531
1,38,1022,112256
1,38,1013,113125
1,38,119,114135
1,38,928,114637
1,38,107,115749
1,38,1208,120510
1,38,1213,123708
1,38,1211,125340
1,38,1217,125341
1,38,1206,125417
1,38,1219,125458
1,38,1016,130015
1,38,1005,130037
1,38,1127,130131
1,38,1227,130523
1,38,1121,132232
1,38,1212,132322
1,38,1222,143540
1,38,1221,143920
1,38,1104,150933
1,38,1004,151527
1,38,1206,153434
1,38,116,154358
1,38,1210,155614
1,38,928,162131
1,38,1219,162200
1,38,1123,164149
1,38,1128,164742
1,38,1201,165228
1,38,1107,170602
1,38,1102,171200
1,38,1204,180828
1,38,1208,182114
1,38,1106,182646
1,38,1123,183753
1,38,1228,183959
1,38,1214,184352
1,38,1021,190609
1,38,924,202000
1,38,924,203606
1,38,1211,214344
1,38,1211,224302
2,38,627,72836
2,38,704,73854
2,38,322,81457
2,38,529,81655
2,38,227,82202
2,38,320,82933
2,38,513,84121
2,38,621,84232
2,38,225,84740
2,38,624,85020
2,38,611,90847
2,38,427,101720
2,38,316,102054
2,38,630,115330
2,38,515,120511
2,38,313,121856
2,38,310,122009
2,38,318,123451
2,38,420,130258
2,38,226,130352
2,38,312,130759
2,38,405,131703
2,38,411,133234
2,38,331,134905
2,38,224,154904
2,38,618,155026
2,38,328,161309
2,38,419,161326
2,38,514,161408
2,38,314,161443
2,38,529,180027
2,38,525,184117
2,38,309,184943
2,38,403,185023
2,38,321,185149
2,38,320,193738
2,38,306,193912
3,38,1025,102148
3,38,926,162031
3,38,1121,162241
3,38,1120,180953
3,38,1110,182913
1,39,1110,81500
1,39,1210,82050
1,39,1015,91619
1,39,1104,91629
1,39,108,105613
1,39,1027,113804
1,39,107,115707
1,39,1014,121642
1,39,105,124100
1,39,1202,142107
1,39,1015,145353
1,39,104,152534
1,39,116,162613
1,39,1205,163407
1,39,1205,163634
2,39,626,71822
2,39,629,74906
2,39,704,80105
2,39,506,81704
2,39,508,81711
2,39,527,81810
2,39,608,81849
2,39,511,91541
2,39,627,92936
2,39,607,102226
2,39,517,102428
2,39,506,133327
2,39,704,143800
2,39,701,150312
2,39,627,150535
2,39,510,150626
2,39,620,152201
2,39,627,160406
2,39,407,162620
2,39,311,163145
2,39,407,163750
2,39,304,164848
2,39,506,165545
2,39,307,180010
2,39,626,184038
2,39,707,184038
3,39,1107,92357
3,39,1029,92652
3,39,115,93051
3,39,1212,145941
3,39,1211,172646
3,39,1218,180943
3,39,1221,182322
3,39,1204,185654
3,39,114,205552
1,40,105,74439
1,40,106,75640
1,40,111,80027
1,40,1122,82230
1,40,1219,82359
1,40,1204,82515
1,40,1211,82543
1,40,1113,82605
1,40,1120,82606
1,40,1106,82814
1,40,1023,82930
1,40,1229,84134
1,40,108,92841
1,40,1119,102530
1,40,1007,102950
1,40,902,105158
1,40,902,105243
1,40,1230,113922
1,40,113,132756
1,40,1128,140206
1,40,1014,140702
1,40,115,143314
1,40,106,151346
1,40,105,152111
1,40,1024,153215
1,40,115,153929
1,40,111,155227
1,40,1228,162208
1,40,1026,162250
1,40,1125,165334
1,40,923,170820
1,40,1102,175710
1,40,1121,184508
1,40,110,185123
1,40,109,185248
1,40,115,190347
1,40,116,190520
1,40,1019,191259
1,40,1031,193235
1,40,1202,194053
1,40,110,194322
1,40,106,212124
2,40,610,81123
2,40,321,81919
2,40,613,82218
2,40,227,82628
2,40,314,85023
2,40,512,90059
2,40,614,92239
2,40,511,92340
2,40,627,93604
2,40,618,103613
2,40,620,124843
2,40,523,125254
2,40,604,134151
2,40,706,135711
2,40,317,142118
2,40,426,150200
2,40,416,151414
2,40,619,152952
2,40,305,155350
2,40,412,160104
2,40,618,160814
2,40,228,162604
2,40,304,163715
2,40,619,170218
2,40,617,170508
2,40,628,182346
2,40,627,184438
2,40,504,184540
2,40,504,185603
2,40,703,191155
2,40,617,191238
2,40,618,191255
2,40,508,191944
2,40,625,192120
2,40,506,192951
2,40,507,193041
2,40,605,194125
2,40,528,194449
2,40,416,203033
2,40,611,211213
3,40,114,80913
3,40,102,82801
3,40,111,83715
3,40,110,84530
3,40,109,85438
3,40,1112,103513
3,40,112,104056
3,40,106,104515
3,40,1123,124200
3,40,106,125002
3,40,109,130724
3,40,1121,132007
3,40,110,134205
3,40,1228,155553
3,40,1217,162549
3,40,1112,170427
3,40,1111,172009
3,40,112,180443
3,40,1223,182316
3,40,1102,182418
3,40,102,184828
3,40,106,185655
3,40,905,190803
3,40,1105,190942
3,40,1217,191430
3,40,109,191959
3,40,111,193845
3,40,1227,194221
3,40,108,201828
1,41,114,71342
1,41,111,71414
1,41,115,71909
1,41,112,71946
1,41,110,72631
1,41,108,72827
1,41,106,72932
1,41,117,73005
1,41,107,74419
1,41,105,74617
1,41,1015,81853
1,41,1122,81859
1,41,1227,81939
1,41,1107,82238
1,41,1218,82322
1,41,1211,82514
1,41,113,83522
1,41,1023,83639
1,41,1024,83857
1,41,116,84118
1,41,926,84138
1,41,916,93320
1,41,108,110304
1,41,117,113931
1,41,110,114009
1,41,109,114105
1,41,115,115034
1,41,116,115221
1,41,116,115301
1,41,111,115931
1,41,921,121010
1,41,108,121639
1,41,114,122538
1,41,1208,123204
1,41,104,124719
1,41,105,124724
1,41,106,125739
1,41,102,125915
1,41,112,131936
1,41,922,134512
1,41,1104,135954
1,41,115,141042
1,41,1226,143941
1,41,901,152444
1,41,104,162036
1,41,1018,162235
1,41,1012,162711
1,41,106,173241
1,41,105,173342
1,41,110,173956
1,41,109,174115
1,41,113,174831
1,41,108,174920
1,41,114,175013
1,41,111,175253
1,41,1104,182342
1,41,116,183005
1,41,1013,184449
1,41,1020,184507
1,41,1024,191657
1,41,1109,192702
1,41,1016,195210
1,41,924,201306
1,41,924,201417
1,41,1127,211057
2,41,627,71649
2,41,614,71717
2,41,626,71819
2,41,625,71909
2,41,624,72310
2,41,622,72407
2,41,629,72518
2,41,703,72636
2,41,630,72928
2,41,701,73011
2,41,702,73216
2,41,511,73320
2,41,512,73504
2,41,620,73839
2,41,616,73914
2,41,704,74139
2,41,611,74220
2,41,623,74801
2,41,315,81342
2,41,329,81405
2,41,415,81438
2,41,417,81655
2,41,513,81828
2,41,607,81923
2,41,506,82105
2,41,701,83701
2,41,621,83940
2,41,703,90759
2,41,504,92957
2,41,224,101428
2,41,304,102300
2,41,627,114107
2,41,630,114719
2,41,625,115021
2,41,704,115339
2,41,623,115657
2,41,611,120036
2,41,622,120346
2,41,624,121752
2,41,614,122535
2,41,629,123422
2,41,610,132514
2,41,604,132856
2,41,628,133637
2,41,702,133824
2,41,621,134248
2,41,517,134253
2,41,701,140357
2,41,510,140833
2,41,618,160922
2,41,502,161413
2,41,411,161422
2,41,516,161542
2,41,531,164255
2,41,502,164536
2,41,619,171048
2,41,626,171148
2,41,702,173307
2,41,703,173701
2,41,624,173702
2,41,620,173723
2,41,611,174412
2,41,627,174652
2,41,510,181920
2,41,623,182243
2,41,619,184728
2,41,610,185306
2,41,628,190648
2,41,508,191015
3,41,1116,73844
3,41,918,74942
3,41,110,80929
3,41,106,82023
3,41,1105,82323
3,41,1029,82444
3,41,104,82608
3,41,1107,82649
3,41,1112,82811
3,41,904,83142
3,41,1208,83353
3,41,112,93236
3,41,109,93301
3,41,1129,101743
3,41,1024,102334
3,41,1231,122213
3,41,104,125422
3,41,1220,130741
3,41,105,130807
3,41,1214,131722
3,41,925,132718
3,41,1212,132840
3,41,106,133210
3,41,924,134705
3,41,902,142859
3,41,109,174736
3,41,1228,180502
3,41,1112,182200
3,41,104,183456
3,41,1016,183633
3,41,1214,185411
3,41,1106,191831
3,41,1227,192415
3,41,921,205223
1,42,116,80820
1,42,1213,82120
1,42,1210,82236
1,42,1219,82242
1,42,1210,82310
1,42,1220,82350
1,42,1206,82432
1,42,1206,82451
1,42,111,84330
1,42,104,85748
1,42,104,85814
1,42,115,90751
1,42,106,91315
1,42,109,91738
1,42,109,91750
1,42,113,93245
1,42,110,93805
1,42,110,93836
1,42,1228,95853
1,42,1105,102108
1,42,1217,102317
1,42,1102,102344
1,42,105,115851
1,42,105,115939
1,42,107,120320
1,42,1023,125540
1,42,1023,130456
1,42,113,130912
1,42,1120,131507
1,42,1223,131602
1,42,1218,133538
1,42,106,141440
1,42,110,143742
1,42,111,144420
1,42,112,144446
1,42,114,145356
1,42,105,145918
1,42,115,150346
1,42,107,153003
1,42,1228,161543
1,42,1221,162122
1,42,1221,162153
1,42,1109,162154
1,42,1207,162958
1,42,1110,165009
1,42,109,165114
1,42,110,184235
1,42,105,184255
1,42,105,184309
1,42,111,184737
1,42,1207,185143
1,42,106,190027
1,42,109,190630
1,42,104,190842
1,42,104,190856
1,42,1110,191054
1,42,115,193324
1,42,1109,194235
1,42,1119,194612
1,42,1221,194911
1,42,1221,194932
1,42,1201,210142
1,42,1228,210221
1,42,109,211424
2,42,618,80742
2,42,318,81657
2,42,318,81745
2,42,527,81809
2,42,613,82217
2,42,620,84253
2,42,625,84302
2,42,320,84424
2,42,703,84539
2,42,614,84653
2,42,415,85111
2,42,702,85319
2,42,621,85432
2,42,508,85440
2,42,623,90533
2,42,627,90534
2,42,504,92302
2,42,704,92427
2,42,616,92554
2,42,630,93505
2,42,629,94114
2,42,317,95115
2,42,331,95650
2,42,602,101158
2,42,414,101521
2,42,617,101658
2,42,408,101734
2,42,511,102139
2,42,413,111207
2,42,625,114348
2,42,627,121440
2,42,623,123407
2,42,629,123850
2,42,625,125146
2,42,702,130150
2,42,317,130714
2,42,621,130800
2,42,331,131223
2,42,414,132957
2,42,704,133018
2,42,303,133625
2,42,614,144352
2,42,615,145922
2,42,624,151400
2,42,324,151905
2,42,620,151930
2,42,510,152353
2,42,701,152938
2,42,602,155915
2,42,626,160206
2,42,411,161608
2,42,621,165746
2,42,619,172528
2,42,620,172756
2,42,509,174158
2,42,629,180034
2,42,625,180553
2,42,703,183524
2,42,504,184612
2,42,624,184948
2,42,628,185159
2,42,613,185235
2,42,627,185500
2,42,702,190138
2,42,511,190204
2,42,618,191618
2,42,530,192159
2,42,418,192917
2,42,508,193004
2,42,227,193219
2,42,616,193650
2,42,507,194011
2,42,417,194757
2,42,303,200312
2,42,701,203538
2,42,407,204554
2,42,521,212631
2,42,621,213846
3,42,1227,82723
3,42,106,85228
3,42,110,90240
3,42,1105,90413
3,42,1229,91536
3,42,1107,92033
3,42,1228,94611
3,42,1225,105556
3,42,1225,105556
3,42,109,120645
3,42,111,121017
3,42,106,121725
3,42,110,122920
3,42,112,124754
3,42,1229,125921
3,42,1225,141840
3,42,1225,141840
3,42,1110,142441
3,42,1223,151606
3,42,928,161738
3,42,1203,161845
3,42,1219,161856
3,42,1204,165112
3,42,1018,170053
3,42,1217,175632
3,42,910,180007
3,42,109,180205
3,42,1229,181125
3,42,111,181237
3,42,112,181510
3,42,106,181804
3,42,1228,181931
3,42,1204,182326
3,42,1225,182614
3,42,1225,182614
3,42,1022,183020
3,42,1127,183532
3,42,1203,183630
3,42,110,184140
3,42,910,184926
3,42,1126,185610
3,42,903,190833
3,42,1010,190900
3,42,1016,193348
3,42,925,194329
3,42,930,203535
1,43,1015,81851
1,43,1023,82256
1,43,1211,82511
1,43,1016,82545
1,43,1024,83755
1,43,1227,85305
1,43,1022,102204
1,43,108,110304
1,43,921,141416
1,43,1018,162235
1,43,928,162305
1,43,1012,162711
1,43,926,163227
1,43,112,165509
1,43,1013,184447
1,43,1020,184508
1,43,1024,192058
1,43,1109,192700
1,43,1016,195210
1,43,1127,211057
2,43,614,81349
2,43,709,83647
2,43,522,85311
2,43,531,90620
2,43,607,91435
2,43,527,92005
2,43,525,103043
2,43,524,135137
2,43,326,142345
2,43,528,143425
2,43,521,143455
2,43,507,143502
2,43,416,143534
2,43,604,143537
2,43,402,143658
2,43,423,143722
2,43,510,144925
2,43,531,150201
2,43,708,152750
2,43,614,162845
2,43,609,182514
2,43,510,194931
3,43,1106,82449
3,43,1105,82547
3,43,918,82713
3,43,1016,82718
3,43,1030,82737
3,43,1031,82751
3,43,1107,82854
3,43,1029,83343
3,43,1017,83359
3,43,909,100955
3,43,1018,101658
3,43,1025,102048
3,43,1011,102123
3,43,1021,102256
3,43,912,102729
3,43,1104,102841
3,43,922,102913
3,43,1012,115243
3,43,1020,122131
3,43,1101,123119
3,43,1014,124023
3,43,1120,124259
3,43,1023,124824
3,43,904,130436
3,43,922,131319
3,43,905,150131
3,43,901,151421
3,43,902,154837
3,43,903,162607
3,43,1010,163018
3,43,910,163145
3,43,1121,172431
3,43,1027,175256
3,43,917,175701
3,43,1024,191714
3,43,910,200922
1,44,926,83256
1,44,917,84520
1,44,924,102440
1,44,928,102531
1,44,913,120015
1,44,1218,123652
1,44,901,124433
1,44,912,125142
1,44,1120,125240
1,44,927,125643
1,44,1106,130249
1,44,1023,130504
1,44,1204,130527
1,44,1125,135021
1,44,901,141648
1,44,919,143537
1,44,1028,150958
1,44,1208,152750
1,44,1011,164748
1,44,921,170434
2,44,511,100250
2,44,627,131052
3,44,1012,152504
1,45,917,90441
1,45,901,91857
1,45,1013,110655
1,45,901,122902
1,45,1018,161023
1,45,1108,161913
1,45,1010,162218
1,45,1107,162403
1,45,1010,162847
1,45,1108,171716
1,45,920,173139
1,45,1121,181256
2,45,625,75935
2,45,704,83748
2,45,420,85455
2,45,627,90323
2,45,623,90630
2,45,517,102425
2,45,629,103314
2,45,621,103349
2,45,227,122846
2,45,624,142914
2,45,701,144324
2,45,622,144555
2,45,625,144604
2,45,622,144611
2,45,623,151956
2,45,620,152159
2,45,626,160054
2,45,426,161813
2,45,412,161904
2,45,626,173628
2,45,704,174626
2,45,619,174711
2,45,417,180043
2,45,428,180747
2,45,627,184429
2,45,409,205540
3,45,915,83815
3,45,909,102208
3,45,922,102402
3,45,1030,121502
3,45,1013,143841
3,45,915,151006
3,45,903,162439
3,45,1215,174156
3,45,910,183830
3,45,1117,185326
3,45,1116,220002
1,46,1122,81856
1,46,1015,82012
1,46,1115,82042
1,46,1213,82123
1,46,1219,82242
1,46,1029,82340
1,46,1220,82349
1,46,1228,95853
1,46,1119,101857
1,46,1105,102110
1,46,1217,102323
1,46,1102,102343
1,46,1203,102423
1,46,1203,103056
1,46,1109,103327
1,46,1228,120631
1,46,1028,122849
1,46,1223,131612
1,46,901,133305
1,46,915,155306
1,46,1228,161545
1,46,1109,162157
1,46,1101,162711
1,46,1011,162716
1,46,1107,162812
1,46,1011,162906
1,46,1207,162951
1,46,1110,165005
1,46,1207,185143
1,46,1110,191101
1,46,917,192918
1,46,1009,193941
1,46,1109,194234
1,46,1228,194745
2,46,618,80750
2,46,527,81627
2,46,605,81726
2,46,515,81844
2,46,607,82240
2,46,529,82328
2,46,614,82433
2,46,522,82712
2,46,622,84035
2,46,620,84248
2,46,625,84510
2,46,629,84840
2,46,630,85049
2,46,415,85054
2,46,621,85439
2,46,702,85741
2,46,623,85755
2,46,703,90023
2,46,704,90304
2,46,627,90533
2,46,608,90824
2,46,616,91104
2,46,317,95113
2,46,602,95134
2,46,331,95653
2,46,519,95747
2,46,414,101515
2,46,617,101707
2,46,408,101733
2,46,505,101910
2,46,311,102659
2,46,504,102704
2,46,529,103214
2,46,626,105258
2,46,625,114358
2,46,624,115846
2,46,620,120344
2,46,627,121440
2,46,702,123102
2,46,629,123509
2,46,630,124117
2,46,625,125148
2,46,623,125301
2,46,616,125958
2,46,504,130515
2,46,602,130629
2,46,317,130715
2,46,621,130800
2,46,331,131228
2,46,622,132012
2,46,414,132956
2,46,704,133009
2,46,303,133622
2,46,614,143506
2,46,701,150130
2,46,620,151929
2,46,615,152318
2,46,628,152609
2,46,621,165744
2,46,619,172112
2,46,516,173447
2,46,626,173634
2,46,701,180218
2,46,625,180553
2,46,629,181558
2,46,502,181844
2,46,623,182838
2,46,630,183550
2,46,615,184338
2,46,627,185459
2,46,504,185653
2,46,702,190126
2,46,703,190237
2,46,616,190803
2,46,618,191617
2,46,530,192205
2,46,418,192917
2,46,227,193220
2,46,613,193959
2,46,607,194549
2,46,303,200320
2,46,606,202721
2,46,624,215748
3,46,102,81254
3,46,114,83914
3,46,111,92745
3,46,113,92824
3,46,1105,93005
3,46,1229,93203
3,46,1112,93219
3,46,1027,93257
3,46,112,93627
3,46,110,94309
3,46,926,102104
3,46,1216,102143
3,46,909,102727
3,46,106,120548
3,46,110,121417
3,46,110,130217
3,46,111,130903
3,46,1207,135235
3,46,112,135947
3,46,1110,143646
3,46,1229,144735
3,46,1224,161543
3,46,1219,162026
3,46,1219,175426
3,46,1211,181955
3,46,1218,182219
3,46,1207,182430
3,46,1224,184652
3,46,113,184943
3,46,110,184944
3,46,106,190224
3,46,1229,191024
3,46,1217,191914
3,46,924,195249
3,46,1103,200049
1,47,1107,82229
1,47,108,91151
1,47,108,93050
1,47,1014,113752
1,47,1021,114903
1,47,1117,122904
1,47,1031,123344
1,47,1221,130944
1,47,1229,131604
1,47,105,132034
1,47,1222,132906
1,47,1107,133248
1,47,1121,160052
1,47,919,164247
1,47,1129,190614
2,47,314,81326
2,47,613,81454
2,47,607,81623
2,47,303,121812
2,47,604,135201
3,47,1130,90315
3,47,1201,90601
3,47,1109,101820
3,47,1104,103150
3,47,905,135941
3,47,1210,161347
3,47,113,190902
1,48,111,72454
1,48,1121,82222
1,48,1015,82331
1,48,1204,82514
1,48,1211,82541
1,48,1023,82922
1,48,1210,83017
1,48,1127,83417
1,48,1227,83854
1,48,1210,91004
1,48,106,91147
1,48,1119,102525
1,48,1031,125202
1,48,1101,132116
1,48,901,133943
1,48,115,143312
1,48,118,152055
1,48,111,155228
1,48,1013,170754
1,48,1121,190407
1,48,1019,191257
1,48,1031,193233
2,48,618,81120
2,48,502,81935
2,48,426,82431
2,48,227,82625
2,48,508,83856
2,48,704,84632
2,48,511,91743
2,48,704,93729
2,48,505,95309
2,48,519,95404
2,48,506,102534
2,48,427,121202
2,48,415,121639
2,48,526,122544
2,48,704,144426
2,48,505,154522
2,48,411,161517
2,48,224,162056
2,48,228,162604
2,48,303,163608
2,48,607,165722
2,48,614,165940
2,48,619,170230
2,48,528,182107
2,48,416,183118
2,48,619,183530
2,48,604,183554
2,48,625,190353
2,48,226,192030
2,48,614,193129
2,48,516,193150
2,48,526,193341
2,48,313,194101
2,48,306,194438
2,48,321,195255
2,48,301,195620
2,48,502,200600
2,48,511,211419
2,48,507,212010
3,48,1231,73958
3,48,1227,80155
3,48,102,82329
3,48,1017,82953
3,48,1106,83208
3,48,1107,84017
3,48,1228,84716
3,48,1019,90254
3,48,911,91012
3,48,1129,100832
3,48,1103,121239
3,48,1011,124612
3,48,908,144333
3,48,1123,150812
3,48,1102,162728
3,48,105,172804
3,48,1007,173501
3,48,1212,182823
3,48,1223,190842
3,48,1230,203513
1,49,111,71102
1,49,1210,82252
1,49,1227,85124
1,49,1213,90529
1,49,1023,90843
1,49,110,94355
1,49,1104,94417
1,49,1223,94613
1,49,1014,101501
1,49,109,101521
1,49,928,102539
1,49,1027,103544
1,49,1117,105739
1,49,108,114339
1,49,1210,122206
1,49,1215,123709
1,49,1219,124954
1,49,1028,125430
1,49,1216,125540
1,49,1104,130104
1,49,1201,131123
1,49,1223,131906
1,49,109,132109
1,49,110,135720
1,49,112,140351
1,49,1224,141513
1,49,1124,141958
1,49,901,142006
1,49,924,143327
1,49,1119,143330
1,49,114,144756
1,49,1220,150230
1,49,915,150755
1,49,1212,151328
1,49,113,151812
1,49,1024,151852
1,49,1017,153018
1,49,1021,160040
1,49,111,160357
1,49,116,161112
1,49,1222,161556
1,49,926,162608
1,49,1017,162642
1,49,1209,163449
1,49,1206,163804
1,49,1020,164710
1,49,1014,164922
1,49,1012,170841
1,49,115,173912
1,49,110,175530
1,49,114,180810
1,49,105,181817
1,49,116,182548
1,49,1109,183127
1,49,1110,184715
1,49,1007,185134
1,49,924,185247
1,49,109,190035
1,49,112,190058
1,49,106,190424
1,49,113,191304
1,49,1103,191349
1,49,107,192207
1,49,117,193237
1,49,1121,193356
1,49,1211,194059
1,49,1122,195458
1,49,1111,195721
1,49,1224,201105
1,49,1216,201611
1,49,1221,202036
2,49,702,84551
2,49,227,85013
2,49,704,85049
2,49,630,85348
2,49,629,85802
2,49,621,90509
2,49,331,91541
2,49,708,91723
2,49,617,92326
2,49,706,92427
2,49,526,95831
2,49,629,113212
2,49,622,114153
2,49,620,114224
2,49,320,115447
2,49,706,120102
2,49,627,120544
2,49,623,121411
2,49,310,122218
2,49,525,122303
2,49,526,122818
2,49,318,123508
2,49,224,124201
2,49,708,124244
2,49,622,124522
2,49,704,125323
2,49,331,134021
2,49,407,140732
2,49,619,141839
2,49,625,142841
2,49,702,142911
2,49,630,143639
2,49,510,144705
2,49,312,144830
2,49,621,150323
2,49,626,155143
2,49,624,155212
2,49,522,162257
2,49,419,165855
2,49,619,171332
2,49,621,174610
2,49,614,175446
2,49,626,175649
2,49,622,175938
2,49,615,181010
2,49,620,181646
2,49,421,182257
2,49,510,182319
2,49,412,183000
2,49,618,183037
2,49,613,184339
2,49,703,184600
2,49,707,184828
2,49,619,185420
2,49,502,185620
2,49,325,191503
2,49,607,194806
2,49,405,195237
2,49,624,200238
2,49,705,201839
2,49,401,203708
2,49,611,203752
3,49,1020,84437
3,49,110,84557
3,49,112,90035
3,49,106,90937
3,49,108,91228
3,49,111,91247
3,49,1228,91903
3,49,1229,91917
3,49,104,102537
3,49,1020,120426
3,49,1229,122010
3,49,109,123005
3,49,108,123800
3,49,110,124704
3,49,106,130706
3,49,1201,130744
3,49,108,133141
3,49,1225,133339
3,49,1225,133339
3,49,112,134128
3,49,1231,135959
3,49,1231,140032
3,49,111,140308
3,49,921,142710
3,49,107,143554
3,49,1130,143830
3,49,105,145147
