学期,学号,书名,日期
1,66,2722616,1102
1,252,2964899,1102
1,277,2907482,1103
1,424,1103972,1103
1,150,1527119,1103
1,150,1362815,1103
1,399,1278279,1103
1,71,2891344,1103
1,71,2715499,1103
1,150,1390007,1103
1,150,2705384,1103
1,19,1559017,1103
1,23,1128873,1103
1,240,1423155,1103
1,240,1252580,1103
1,240,1133746,1103
1,487,2585765,1103
1,314,1518159,1103
1,314,1461798,1103
1,314,1542922,1103
1,36,2663380,1103
1,388,1125060,1103
1,388,2896530,1103
1,388,2712336,1103
1,106,1436297,1103
1,106,1315892,1103
1,119,2899042,1103
1,119,2784393,1103
1,119,1111384,1103
1,119,1332930,1103
1,119,1536899,1103
1,119,1073410,1103
1,119,1394828,1103
1,341,1063655,1103
1,341,1131639,1103
1,341,2819571,1103
1,341,2646899,1103
1,262,2570086,1103
1,513,2612302,1103
1,339,2676170,1103
1,339,2872617,1103
1,339,2728808,1103
1,339,1567620,1103
1,357,1526242,1103
1,224,2735502,1103
1,224,2725032,1103
1,224,1434569,1103
1,372,2729251,1103
1,372,2916736,1103
1,171,2725187,1103
1,171,2709653,1103
1,245,2721578,1103
1,82,2697008,1103
1,82,1241252,1103
1,82,2747444,1103
1,82,1284488,1103
1,82,2697008,1103
1,82,2747444,1103
1,208,2958369,1103
1,191,1327953,1103
1,191,1444321,1103
1,191,1342946,1103
1,191,1524216,1103
1,15,1113623,1103
1,289,2677966,1103
1,289,1350502,1103
1,15,1113497,1103
1,15,2776934,1103
1,169,1296021,1103
1,169,1546857,1103
1,169,1448549,1103
1,273,1326157,1103
1,273,1280788,1103
1,440,1044406,1103
1,440,2810256,1103
1,440,2878975,1103
1,440,1115070,1103
1,440,2876746,1103
1,440,2235950,1103
1,254,2661012,1103
1,254,1146260,1103
1,254,1094507,1103
1,513,1031799,1103
1,249,2649143,1103
1,249,1432958,1103
1,418,2808459,1104
1,418,2695448,1104
1,418,2842587,1104
1,418,2777901,1104
1,418,2787516,1104
1,79,1475029,1104
1,79,2807694,1104
1,87,1300777,1104
1,219,1320450,1104
1,204,1128737,1104
1,145,1305639,1104
1,145,2964257,1104
1,433,1345510,1104
1,341,2962695,1104
1,296,1387024,1104
1,296,1506573,1104
1,296,2741834,1104
1,296,1269313,1104
1,296,2742216,1104
1,296,1365587,1104
1,122,2772674,1104
1,357,2702309,1104
1,357,1170236,1104
1,497,2925425,1104
1,79,1475029,1104
1,79,2807694,1104
1,507,1568032,1104
1,478,1242627,1104
1,478,1110046,1104
1,478,1570271,1104
1,478,1490426,1104
1,337,1018925,1104
1,337,1018925,1104
1,446,1329007,1104
1,446,2783956,1104
1,212,2885586,1104
1,207,2823081,1104
1,207,2577470,1104
1,234,1261576,1104
1,234,2878369,1104
1,234,2837807,1104
1,409,2885262,1104
1,117,2857962,1104
1,455,2816430,1104
1,481,1556339,1105
1,484,2622979,1105
1,484,2832457,1105
1,484,1440357,1105
1,484,1516657,1105
1,484,2869634,1105
1,125,2948052,1105
1,125,1414900,1105
1,342,1355416,1105
1,306,1331676,1106
1,306,2821169,1106
1,306,2961250,1106
1,354,2899045,1106
1,206,2785427,1106
1,206,2853226,1106
1,207,2862481,1106
1,152,2668167,1106
1,152,2629548,1106
1,152,2860258,1106
1,152,2930003,1106
1,152,2940663,1106
1,152,2962799,1106
1,350,2824598,1106
1,107,2814467,1106
1,107,1159767,1106
1,472,1523402,1106
1,383,1422563,1106
1,224,1470851,1106
1,224,2863751,1106
1,224,1010255,1106
1,224,1010255,1106
1,224,1010255,1106
1,74,2771624,1106
1,440,2606894,1106
1,440,1179683,1106
1,440,2660040,1106
1,440,1519147,1106
1,440,2827059,1106
1,122,2595475,1107
1,122,2264930,1107
1,413,2605348,1107
1,166,1393404,1107
1,166,2847326,1107
1,372,2957765,1107
1,125,2682820,1107
1,125,2928187,1107
1,150,1146723,1107
1,150,2686474,1107
1,150,2594575,1107
1,385,2967058,1107
1,513,1489946,1107
1,513,1204903,1107
1,74,2962661,1108
1,252,2964856,1108
1,249,2850246,1108
1,249,1537486,1108
1,261,2907618,1108
1,341,2870491,1108
1,195,2783665,1108
1,277,2832452,1108
1,277,2861956,1108
1,277,2862032,1108
1,491,2940881,1108
1,491,2748931,1108
1,491,1212617,1108
1,491,2810324,1108
1,523,2892989,1108
1,523,1291548,1108
1,261,2563722,1108
1,467,1278290,1108
1,316,2909576,1108
1,316,1399408,1108
1,17,2197052,1108
1,17,1475205,1108
1,358,1029898,1108
1,358,1296467,1108
1,380,1281671,1108
1,523,1360166,1109
1,385,2968877,1109
1,433,2968878,1109
1,219,2968880,1109
1,212,2794204,1109
1,212,2852831,1109
1,262,1520665,1109
1,252,1350897,1109
1,15,1297443,1109
1,15,2658238,1109
1,15,2722095,1109
1,15,2764064,1109
1,15,1299691,1109
1,15,2838540,1109
1,513,1283303,1109
1,461,2732452,1109
1,461,1184277,1109
1,212,2968900,1109
1,212,1220873,1109
1,344,1059298,1109
1,344,1369987,1109
1,497,1402757,1109
1,402,2959209,1109
1,97,1150147,1109
1,97,1545202,1109
1,97,1110218,1109
1,97,2742214,1109
1,408,2968613,1109
1,283,1562600,1109
1,283,1562564,1109
1,3,1483082,1109
1,3,1099135,1109
1,303,1339555,1109
1,502,1021713,1109
1,492,1558460,1109
1,492,1167274,1109
1,150,2755766,1109
1,475,1440247,1110
1,292,2696313,1110
1,292,1286984,1110
1,292,1051210,1110
1,292,2800409,1110
1,292,2895731,1110
1,475,2658904,1110
1,475,1513028,1110
1,68,1314299,1110
1,68,2916739,1110
1,68,1444801,1110
1,68,2967168,1110
1,212,2937487,1110
1,212,2934974,1110
1,129,2748215,1110
1,129,2620501,1110
1,409,2857303,1110
1,344,1545128,1110
1,452,1529617,1110
1,452,2801733,1110
1,452,1428598,1110
1,452,1307413,1110
1,452,1307905,1110
1,60,1348839,1110
1,446,2787606,1110
1,319,2574729,1110
1,467,2815813,1110
1,467,2967343,1110
1,467,2967620,1110
1,473,1370716,1110
1,473,2742370,1110
1,473,1475932,1110
1,346,1330054,1110
1,153,1090182,1110
1,153,1446100,1110
1,153,2821416,1110
1,250,1185092,1110
1,250,1392333,1110
1,250,1296988,1110
1,250,2565897,1110
1,250,2849644,1110
1,385,2834112,1110
1,147,2565838,1110
1,342,1042895,1110
1,431,2746584,1111
1,301,2643441,1111
1,301,1566191,1111
1,301,1476438,1111
1,225,2772119,1111
1,225,2926672,1111
1,225,1329391,1111
1,316,2572410,1111
1,316,2885770,1111
1,316,1449885,1111
1,316,2797699,1111
1,316,1456583,1111
1,316,1399236,1111
1,316,2797404,1111
1,90,2876311,1111
1,90,2702113,1111
1,90,2885243,1111
1,301,1521552,1111
1,301,2711727,1111
1,324,2960583,1111
1,328,2965886,1111
1,374,2600047,1111
1,212,1420663,1111
1,282,2694777,1111
1,282,2937008,1111
1,374,1304281,1111
1,374,1401799,1111
1,208,2923213,1111
1,282,2919061,1111
1,282,2921029,1111
1,282,2671733,1111
1,296,2943994,1111
1,296,1136956,1111
1,296,2789265,1111
1,282,2658396,1111
1,282,2951193,1111
1,319,2958321,1111
1,245,2867138,1111
1,245,2820838,1111
1,508,2238851,1111
1,508,2238872,1111
1,508,2884903,1111
1,90,2750479,1111
1,90,1136007,1111
1,208,2748218,1111
1,208,2699107,1111
1,93,1052377,1111
1,93,1415054,1111
1,93,1283956,1111
1,93,1172345,1111
1,208,1140648,1111
1,451,2908138,1111
1,328,2823916,1111
1,328,1277091,1111
1,328,1547710,1111
1,245,2784424,1111
1,477,2915104,1111
1,477,1126352,1111
1,92,2809749,1111
1,92,1398881,1111
1,106,1518094,1111
1,40,2959843,1111
1,40,1570055,1111
1,159,1286273,1111
1,446,2687561,1111
1,446,1471284,1111
1,446,2948174,1111
1,446,2893818,1111
1,446,2960212,1111
1,446,2803889,1111
1,446,2573510,1111
1,446,2960757,1111
1,266,2898013,1111
1,44,2459771,1111
1,508,2951747,1111
1,44,1237890,1111
1,44,1555875,1111
1,254,2929843,1111
1,291,2963278,1111
1,291,1220404,1111
1,291,1142550,1111
1,412,2641924,1111
1,412,1418249,1111
1,368,2828294,1111
1,368,1091618,1111
1,368,2763947,1111
1,368,2791591,1111
1,368,2828311,1111
1,475,2805132,1111
1,475,2828465,1111
1,84,2930921,1111
1,342,2764996,1111
1,342,1500602,1111
1,395,1036515,1111
1,363,1144738,1111
1,363,2148720,1111
1,363,1010649,1111
1,363,1010649,1111
1,363,1010649,1111
1,274,1345387,1111
1,274,1432668,1111
1,274,1539364,1111
1,435,1345385,1111
1,435,1539359,1111
1,274,1345387,1111
1,274,1432668,1111
1,274,1539364,1111
1,274,1197072,1111
1,274,2757831,1111
1,461,2935956,1111
1,461,2635642,1111
1,288,2898162,1111
1,288,1341367,1111
1,277,2851686,1111
1,277,2664453,1111
1,266,1138381,1111
1,266,1134840,1111
1,274,1308548,1111
1,529,2898530,1111
1,435,1494768,1111
1,533,2226042,1112
1,533,2585232,1112
1,78,1479684,1112
1,171,2959842,1112
1,295,1271281,1112
1,295,1387448,1112
1,242,2954550,1112
1,242,2769341,1112
1,523,2836188,1112
1,523,1408410,1112
1,523,2126600,1112
1,523,1058909,1112
1,312,1464105,1112
1,312,1458681,1112
1,312,1414017,1112
1,312,2701555,1112
1,312,2672855,1112
1,523,1029456,1112
1,319,2919693,1112
1,82,1110050,1112
1,82,1032794,1112
1,327,1197686,1112
1,327,2837745,1112
1,473,2869514,1112
1,473,2962713,1112
1,473,2833578,1112
1,473,1240419,1112
1,473,2880791,1112
1,487,2707044,1112
1,366,2641523,1112
1,366,1160760,1112
1,366,2911634,1112
1,187,1227194,1112
1,187,2934823,1112
1,187,1321891,1112
1,76,2657425,1112
1,118,1173145,1112
1,301,2755251,1112
1,301,2755385,1112
1,301,1482464,1112
1,525,2715219,1112
1,525,1459095,1112
1,525,2230166,1112
1,245,2692221,1112
1,413,2782995,1112
1,413,1337267,1112
1,413,2651029,1112
1,413,1337268,1112
1,353,1205463,1112
1,353,1203261,1112
1,43,1429068,1112
1,43,1558431,1112
1,377,2831270,1113
1,377,1431753,1113
1,377,2736778,1113
1,36,2877439,1113
1,166,1485266,1113
1,291,1345002,1113
1,455,1528962,1113
1,371,2814469,1113
1,371,2951730,1113
1,166,2879189,1113
1,166,1437221,1113
1,166,1437223,1113
1,6,2732267,1113
1,361,2885583,1113
1,361,2877625,1113
1,461,1184307,1113
1,432,1026863,1113
1,432,1123920,1113
1,432,1093719,1113
1,227,1091616,1113
1,227,2935884,1113
1,348,2684126,1113
1,348,2202848,1113
1,163,2871463,1113
1,163,2831182,1113
1,163,2813638,1113
1,385,2682287,1113
1,385,1281755,1113
1,43,2968823,1113
1,43,2969152,1113
1,109,1504871,1113
1,163,2927544,1113
1,68,1427032,1113
1,513,1415079,1113
1,68,2066862,1113
1,382,1568538,1113
1,382,2205178,1113
1,382,1566256,1113
1,366,1248985,1113
1,366,1237137,1113
1,366,1401687,1113
1,495,1474263,1114
1,495,2753418,1114
1,495,2821620,1114
1,415,1552159,1114
1,149,2772490,1114
1,494,2837191,1114
1,494,1263516,1114
1,494,2566682,1114
1,149,2912687,1114
1,149,2765010,1114
1,331,2673011,1114
1,306,2948238,1114
1,306,1475033,1114
1,212,1570575,1114
1,247,1236861,1114
1,247,1081336,1114
1,247,1462664,1114
1,383,2588802,1114
1,343,1023380,1114
1,343,1524407,1114
1,343,1175506,1114
1,343,1155072,1114
1,343,1527907,1114
1,343,1459212,1114
1,317,2574202,1114
1,416,1385438,1114
1,383,2968658,1114
1,147,2600396,1114
1,341,1574163,1114
1,341,1073068,1114
1,341,2704533,1114
1,205,2667408,1114
1,319,2968426,1114
1,383,2565087,1114
1,341,2646898,1114
1,302,1242809,1114
1,302,1327280,1114
1,302,2832481,1114
1,144,2898011,1114
1,461,2641171,1114
1,252,2959181,1114
1,252,2959185,1114
1,129,1404457,1114
1,237,1092280,1114
1,237,1102128,1114
1,118,1404886,1114
1,252,2964303,1114
1,252,2960556,1114
1,511,2805219,1115
1,511,2205177,1115
1,511,2562855,1115
1,511,2864847,1115
1,511,1531686,1115
1,507,1541262,1115
1,198,1167728,1115
1,198,1087818,1115
1,198,2707707,1115
1,198,1232349,1115
1,198,2126360,1115
1,198,1112454,1115
1,197,2917639,1115
1,507,2756754,1115
1,106,1565981,1115
1,5,2757009,1115
1,140,1090181,1115
1,140,1515470,1115
1,140,2817385,1115
1,140,2775993,1115
1,140,1544352,1115
1,4,2943205,1115
1,4,2860942,1115
1,369,1092073,1115
1,369,2965814,1115
1,369,2969431,1115
1,369,1026647,1115
1,369,2969857,1115
1,369,2969689,1115
1,369,2962599,1115
1,183,2884188,1115
1,183,2877419,1115
1,303,1528445,1115
1,303,2788459,1115
1,303,2909718,1115
1,303,1328266,1115
1,326,2685230,1115
1,326,2657292,1115
1,326,2822014,1115
1,326,1515453,1115
1,326,2807930,1115
1,369,2627232,1115
1,8,2945827,1115
1,150,2774235,1115
1,260,2756978,1115
1,311,2884191,1115
1,311,2707308,1115
1,311,2756975,1115
1,470,1075124,1115
1,470,2566043,1115
1,470,1053872,1115
1,470,2722851,1115
1,145,2633509,1115
1,513,2361530,1115
1,76,1118525,1115
1,291,1287260,1115
1,291,1249437,1115
1,508,2700763,1115
1,508,2865638,1115
1,508,1088229,1115
1,402,1464143,1115
1,341,1079317,1115
1,341,1103565,1115
1,388,1462049,1115
1,388,1525391,1115
1,388,1006014,1115
1,388,1006014,1115
1,388,1006014,1115
1,60,1323884,1115
1,430,1442293,1115
1,388,1063211,1116
1,388,1529796,1116
1,388,1522258,1116
1,470,1503262,1116
1,427,1570144,1116
1,330,1306764,1116
1,330,2837409,1116
1,330,2801146,1116
1,330,2837608,1116
1,523,1318342,1116
1,523,1310791,1116
1,328,2965092,1116
1,328,2965149,1116
1,328,2715154,1116
1,328,2668072,1116
1,328,2800173,1116
1,328,1162679,1116
1,59,2690602,1116
1,59,1572852,1116
1,497,1281290,1116
1,422,2744120,1116
1,422,2950718,1116
1,422,2761798,1116
1,422,1193739,1116
1,422,2838736,1116
1,526,2834216,1116
1,526,1157665,1116
1,526,1277486,1116
1,369,2966069,1116
1,157,2643440,1116
1,157,2867527,1116
1,157,2657424,1116
1,157,1527726,1116
1,157,2849632,1116
1,132,1478641,1116
1,132,2919173,1116
1,132,2833403,1116
1,132,1277109,1116
1,145,2959851,1116
1,106,2219518,1116
1,106,2838974,1116
1,106,1155075,1116
1,319,1389999,1116
1,386,1122786,1116
1,386,2703922,1116
1,234,1088481,1116
1,234,2601103,1116
1,234,2695733,1116
1,291,2791936,1116
1,249,2965871,1116
1,249,2762154,1116
1,485,2968962,1116
1,485,2956598,1116
1,485,2963403,1116
1,292,2967674,1116
1,292,2895731,1116
1,292,1178338,1116
1,261,2870559,1116
1,152,2934441,1116
1,75,2894626,1117
1,75,1287958,1117
1,179,1069581,1117
1,308,2607553,1117
1,42,2910035,1117
1,42,2890487,1117
1,42,2954347,1117
1,245,2836089,1117
1,245,2816169,1117
1,245,2940661,1117
1,245,2925335,1117
1,152,2768848,1117
1,152,2918393,1117
1,432,2207877,1117
1,432,2718855,1117
1,432,2194416,1117
1,432,1187500,1117
1,432,1470848,1117
1,416,1304041,1117
1,388,1520440,1117
1,388,1249683,1117
1,388,1267010,1117
1,388,1344226,1117
1,388,1110408,1117
1,250,2752561,1117
1,250,1336325,1117
1,250,1266822,1117
1,250,1476674,1117
1,530,1546044,1117
1,530,1330467,1117
1,530,1563962,1117
1,439,2625056,1117
1,461,1573085,1117
1,366,1160786,1117
1,366,1355655,1117
1,366,1252384,1117
1,366,1252389,1117
1,366,1160774,1117
1,291,2702759,1117
1,291,2785834,1117
1,291,1122232,1117
1,291,1263519,1117
1,291,1465471,1117
1,155,1510563,1117
1,155,2964760,1117
1,25,1462049,1117
1,319,2627972,1117
1,388,2581249,1117
1,149,2712546,1117
1,149,2841326,1117
1,149,2837586,1117
1,149,2831780,1117
1,78,1320205,1118
1,433,2967077,1118
1,153,2803888,1118
1,153,1527727,1118
1,153,2689571,1118
1,153,1478888,1118
1,153,1410258,1118
1,153,2759359,1118
1,146,2647830,1118
1,484,2462793,1118
1,484,2892592,1118
1,289,1528772,1118
1,145,2959661,1118
1,494,1212315,1118
1,494,1216443,1118
1,494,1216067,1118
1,133,1149604,1118
1,133,2743831,1118
1,133,2768180,1118
1,133,2743828,1118
1,223,1306766,1118
1,120,2730470,1118
1,120,2215431,1118
1,462,2952986,1118
1,427,2819054,1118
1,427,1410754,1118
1,345,1293962,1118
1,345,1515814,1118
1,505,2757268,1118
1,505,1120491,1118
1,319,2952710,1118
1,119,2641523,1118
1,119,2777937,1118
1,119,1293137,1118
1,196,2756580,1118
1,196,1250634,1118
1,196,1121636,1118
1,196,1309460,1118
1,254,1290497,1118
1,95,2784918,1118
1,95,1560608,1118
1,292,1470248,1118
1,292,2895496,1118
1,292,2628492,1118
1,415,2677926,1118
1,190,2885194,1118
1,190,1091557,1118
1,190,1056085,1118
1,190,1545100,1118
1,190,2221686,1118
1,190,1109345,1118
1,190,1427583,1118
1,190,2923618,1118
1,292,1484642,1118
1,457,1074528,1118
1,457,2851874,1118
1,457,2591642,1118
1,101,1267757,1118
1,101,1025183,1118
1,101,1204326,1118
1,507,2946708,1118
1,416,1141170,1118
1,416,1478910,1118
1,199,2948108,1119
1,199,2755731,1119
1,364,1427913,1119
1,345,1428525,1119
1,17,1273878,1119
1,461,2871901,1119
1,354,2898732,1119
1,354,2562957,1119
1,354,2630857,1119
1,354,2650459,1119
1,196,1274809,1119
1,5,1381753,1119
1,5,2969637,1119
1,5,2969631,1119
1,5,1139967,1119
1,73,1527498,1119
1,73,1543246,1119
1,73,1527489,1119
1,333,2928074,1119
1,333,2914681,1119
1,333,2928088,1119
1,224,1063663,1119
1,224,1394199,1119
1,282,2948952,1119
1,475,2753420,1119
1,475,2862891,1119
1,258,1213951,1120
1,258,2583977,1120
1,258,2689838,1120
1,258,1101174,1120
1,258,2705174,1120
1,280,1188249,1120
1,280,1326602,1120
1,280,2814302,1120
1,300,1551452,1120
1,21,2692091,1120
1,21,2786356,1120
1,323,2805800,1120
1,323,2899197,1120
1,300,1525985,1120
1,451,2601101,1120
1,258,1339926,1120
1,258,2872219,1120
1,258,1025879,1120
1,502,1406477,1120
1,502,1270528,1120
1,59,1443427,1120
1,223,2700761,1120
1,146,1264672,1120
1,146,1264670,1120
1,146,1496466,1120
1,525,2709445,1120
1,525,2885264,1120
1,125,2968250,1120
1,125,1552027,1120
1,125,1111491,1120
1,125,1339413,1120
1,502,1505819,1120
1,502,1570346,1120
1,194,1505816,1120
1,451,1111790,1120
1,8,1527625,1120
1,8,2875426,1120
1,263,1571328,1120
1,49,1567431,1120
1,49,1063955,1120
1,87,1164426,1120
1,87,2820538,1120
1,87,2870509,1120
1,25,2772680,1120
1,246,1108807,1120
1,246,1394196,1120
1,246,1076734,1120
1,144,2916056,1120
1,144,2932967,1120
1,301,1458615,1120
1,301,2897921,1120
1,301,2818729,1120
1,301,1462083,1120
1,301,2663648,1120
1,301,2694985,1120
1,125,1518779,1120
1,150,2770875,1120
1,150,2951076,1120
1,150,1478097,1120
1,165,2803403,1120
1,165,2803384,1120
1,422,2951728,1120
1,422,2685851,1120
1,159,1096613,1120
1,77,2953485,1120
1,507,1013051,1120
1,507,1013051,1120
1,507,1013051,1120
1,118,1016578,1120
1,196,2591463,1120
1,196,2898557,1120
1,209,2706261,1120
1,209,1478625,1120
1,209,1478625,1120
1,212,2669704,1120
1,422,2786362,1120
1,422,2956507,1120
1,346,2784858,1120
1,385,1159462,1120
1,385,2721579,1120
1,45,1042156,1120
1,147,2948114,1120
1,147,1275991,1120
1,147,1462050,1120
1,532,1251365,1120
1,532,2667659,1120
1,532,2568435,1120
1,532,1404752,1120
1,19,1532548,1120
1,19,2599001,1120
1,19,1078258,1120
1,532,2850147,1120
1,19,1532547,1120
1,19,1532548,1120
1,19,1566192,1120
1,19,2599001,1120
1,19,1078258,1120
1,149,2687562,1120
1,249,2667657,1120
1,249,1266327,1120
1,136,1494688,1120
1,136,1335387,1120
1,136,2815421,1120
1,50,1254733,1120
1,50,1467897,1120
1,101,1570145,1120
1,101,1394197,1120
1,461,2819801,1120
1,461,2819801,1120
1,62,1175624,1120
1,62,2721250,1120
1,62,1085366,1120
1,461,2819801,1120
1,281,2820901,1120
1,281,1287783,1120
1,306,2226177,1120
1,306,1002936,1120
1,306,1002936,1120
1,306,1002936,1120
1,134,2884264,1120
1,134,2785484,1120
1,134,2860234,1120
1,270,1429111,1120
1,8,2696391,1121
1,8,1361840,1121
1,8,1120487,1121
1,235,1126309,1121
1,235,1090625,1121
1,235,1082298,1121
1,235,2869819,1121
1,531,2877420,1121
1,531,2858430,1121
1,197,1090186,1121
1,396,2808049,1121
1,353,2849013,1121
1,353,2668640,1121
1,353,2749899,1121
1,353,1370176,1121
1,353,2918714,1121
1,505,2862474,1121
1,505,1189245,1121
1,505,1189247,1121
1,505,2970105,1121
1,505,2877422,1121
1,263,2952290,1121
1,422,1319986,1121
1,422,2586575,1121
1,422,2815563,1121
1,326,2808046,1121
1,326,2777919,1121
1,326,1472874,1121
1,505,2575418,1121
1,505,1282701,1121
1,267,2864901,1121
1,424,2749303,1121
1,148,2845849,1121
1,349,2221674,1121
1,349,1345589,1121
1,349,2709720,1121
1,506,2583374,1121
1,506,2916605,1121
1,513,1510020,1121
1,119,2842689,1121
1,119,1343819,1121
1,119,2629879,1121
1,119,1293138,1121
1,341,1007783,1121
1,341,1007783,1121
1,341,1007783,1121
1,341,2565482,1121
1,119,1343819,1121
1,119,2842689,1121
1,119,2629879,1121
1,119,1293138,1121
1,36,1082495,1121
1,41,1332828,1121
1,94,1172666,1121
1,339,1379444,1121
1,352,2971751,1121
1,352,1251074,1121
1,352,1251513,1121
1,352,1245245,1121
1,352,2909863,1121
1,352,1249269,1121
1,247,2789259,1121
1,366,1445483,1121
1,366,1113477,1121
1,476,2714374,1121
1,476,2714374,1121
1,29,1450354,1121
1,29,1128964,1121
1,14,1419914,1121
1,397,1393255,1121
1,397,1360108,1121
1,329,2948490,1121
1,329,2791044,1121
1,29,1323037,1121
1,29,2708710,1121
1,14,2753795,1121
1,14,1117754,1121
1,247,1171005,1121
1,353,2679122,1121
1,353,2253703,1121
1,149,2883986,1121
1,252,2964846,1121
1,252,2965224,1121
1,329,1283504,1122
1,219,1342966,1122
1,219,2806989,1122
1,219,2937091,1122
1,219,2898531,1122
1,238,2717515,1122
1,238,1088224,1122
1,58,2864775,1122
1,58,1568693,1122
1,58,2702951,1122
1,58,1567219,1122
1,78,2916593,1122
1,219,2907651,1122
1,481,2694868,1122
1,481,1483975,1122
1,481,1350467,1122
1,90,2908746,1122
1,90,2870934,1122
1,46,2967635,1122
1,195,2907094,1122
1,195,1538320,1122
1,195,1516062,1122
1,98,1019265,1122
1,98,1093201,1122
1,98,2781567,1122
1,277,2699338,1122
1,277,2656465,1122
1,277,2778159,1122
1,277,2827351,1122
1,506,1216330,1122
1,506,1464009,1122
1,231,1007352,1122
1,231,1007352,1122
1,231,1007352,1122
1,231,1246083,1122
1,105,2565412,1122
1,105,2563599,1122
1,105,1286425,1122
1,320,2623697,1122
1,427,1290024,1122
1,427,1154642,1122
1,427,1383300,1122
1,427,1010891,1122
1,427,1010891,1122
1,427,1282979,1122
1,427,1411381,1122
1,391,2683745,1122
1,391,2894037,1122
1,400,2895270,1122
1,400,2622223,1122
1,400,2236279,1122
1,391,1005870,1122
1,391,1005870,1122
1,391,1005870,1122
1,391,1005870,1122
1,391,2916286,1122
1,448,2701107,1122
1,446,1510333,1122
1,446,2688848,1122
1,446,2787606,1122
1,19,1308064,1122
1,262,1115890,1122
1,319,2807129,1122
1,371,2664908,1122
1,521,1310936,1122
1,279,2852796,1122
1,279,2115678,1122
1,279,2864492,1122
1,247,2949071,1122
1,536,2195885,1122
1,97,1438002,1122
1,97,1081087,1122
1,97,2577776,1122
1,97,2890988,1122
1,97,1317407,1122
1,97,1152888,1122
1,468,2968926,1122
1,468,2626365,1122
1,468,2875511,1122
1,148,2469576,1122
1,369,2963204,1122
1,415,2924744,1123
1,292,1178338,1123
1,292,2895731,1123
1,485,2701584,1123
1,485,1503387,1123
1,191,1286978,1123
1,191,1317070,1123
1,191,2624104,1123
1,191,1269983,1123
1,191,1247346,1123
1,481,2715996,1123
1,481,1314255,1123
1,499,2932466,1123
1,292,2568187,1123
1,292,1368382,1123
1,292,2770130,1123
1,292,1511312,1123
1,159,1537603,1123
1,159,1087864,1123
1,159,1089582,1123
1,196,1379676,1123
1,196,1320747,1123
1,196,1328359,1123
1,245,1030686,1123
1,245,2865983,1123
1,245,2937514,1123
1,245,1339144,1123
1,245,1310210,1123
1,168,2719178,1123
1,385,2801350,1123
1,279,1528966,1123
1,287,2630150,1123
1,287,2709455,1123
1,287,2592477,1123
1,136,2012297,1123
1,130,1030525,1123
1,130,1278930,1123
1,130,1145965,1123
1,136,1557843,1123
1,136,1375201,1123
1,136,2789908,1123
1,136,1534638,1123
1,353,2798748,1123
1,353,1341177,1123
1,353,2918392,1123
1,353,2787521,1123
1,353,2917982,1123
1,388,2944340,1123
1,212,1502349,1123
1,353,1217314,1123
1,353,1367649,1123
1,374,1277025,1123
1,478,1264673,1123
1,478,1119726,1123
1,136,1066929,1123
1,136,1053206,1123
1,155,1078544,1123
1,155,1289203,1123
1,155,1452312,1123
1,155,1043775,1123
1,145,1289645,1123
1,250,1452865,1123
1,163,1412891,1123
1,163,2692160,1123
1,163,2802296,1123
1,163,1150067,1123
1,163,2596640,1123
1,163,1094647,1123
1,163,2746993,1123
1,88,2880471,1123
1,88,1360967,1123
1,88,2721577,1123
1,88,2946114,1123
1,88,2931101,1123
1,88,2870748,1123
1,139,2914347,1123
1,152,2955208,1123
1,152,2949236,1123
1,152,2948949,1123
1,145,2731846,1123
1,254,2797730,1123
1,348,2690183,1123
1,348,2702953,1123
1,348,1134839,1123
1,88,2722414,1123
1,88,2700373,1123
1,88,2786165,1123
1,344,1179321,1123
1,344,1504372,1123
1,125,2949975,1124
1,337,2705545,1124
1,337,1371194,1124
1,433,2584185,1124
1,219,2897918,1124
1,73,2564061,1124
1,73,2764224,1124
1,95,1404121,1124
1,95,1098262,1124
1,95,2735446,1124
1,43,2961630,1124
1,43,2968504,1124
1,196,2954343,1124
1,481,2660309,1124
1,481,1448958,1124
1,282,2578765,1124
1,282,2806862,1124
1,282,1224424,1124
1,43,2818728,1124
1,303,2635796,1124
1,303,1384583,1124
1,36,2712724,1124
1,36,2573374,1124
1,175,2728418,1124
1,175,1266000,1124
1,8,2658216,1124
1,8,2607915,1124
1,8,1165633,1124
1,8,1317077,1124
1,78,2781568,1124
1,524,2577298,1124
1,524,2907894,1124
1,524,1499335,1124
1,524,1431420,1124
1,524,1534787,1124
1,524,1431426,1124
1,101,1164427,1124
1,101,1063962,1124
1,481,2932741,1124
1,291,2965828,1124
1,262,2661346,1124
1,262,2829902,1124
1,1,2810642,1124
1,119,1497719,1124
1,119,1020885,1124
1,220,1549719,1124
1,41,1539850,1125
1,414,2796560,1125
1,328,2813591,1125
1,328,2918268,1125
1,328,2820425,1125
1,328,2918264,1125
1,68,1570902,1125
1,234,1337146,1125
1,234,2854032,1125
1,267,1162850,1125
1,145,1273097,1125
1,145,1383385,1125
1,145,2965537,1125
1,134,2970108,1125
1,134,2864458,1125
1,40,2959843,1125
1,40,1570055,1125
1,40,1034252,1125
1,40,2799863,1125
1,40,2753503,1125
1,291,2707657,1125
1,291,1246724,1125
1,291,2707006,1125
1,433,2689376,1125
1,222,2663349,1125
1,222,1194115,1125
1,222,1044268,1125
1,500,1121199,1125
1,500,1400596,1125
1,97,1343054,1125
1,222,1277644,1125
