学期,学号,书名,日期
2,41,2854418,502
2,41,2890900,502
2,41,2951413,506
2,41,1554407,506
2,41,2950947,506
2,41,2997262,513
2,41,2723686,516
2,41,1534902,516
2,41,2895130,516
2,41,1440967,516
2,41,2854418,516
2,41,1504416,517
2,41,2957680,517
2,41,1065516,517
2,41,2789292,517
2,41,1247041,517
2,41,2586036,611
2,41,2950947,611
2,41,2723686,611
2,41,2586039,614
2,41,2586034,616
2,41,2578198,616
2,41,2586014,620
2,41,1038859,621
2,41,2591504,621
2,41,2585997,622
2,41,2585992,623
2,41,2585997,624
2,41,2585997,625
2,41,2585991,626
2,41,2586002,627
2,41,2585988,629
2,41,2585989,630
2,41,1432834,630
2,41,2585986,701
2,41,2585990,702
2,41,2586038,703
2,41,2586003,704
3,41,1558445,902
3,41,1274592,902
3,41,2786237,902
3,41,2946906,902
3,41,2774400,902
3,41,1451765,904
3,41,1412037,904
3,41,2673168,904
3,41,2568016,904
3,41,1483843,918
3,41,2892925,921
3,41,2849482,925
3,41,1154248,1024
3,41,2740488,1024
3,41,1384219,1024
3,41,1425466,1024
3,41,3030149,1024
3,41,1073417,1024
3,41,1154254,1024
3,41,1384221,1024
3,41,1274714,1029
3,41,2911750,1029
3,41,2696196,1029
3,41,1249197,1029
3,41,1274595,1029
3,41,2586014,1105
3,41,2586011,1107
3,41,2669256,1107
3,41,2784146,1107
3,41,2586000,1112
3,41,2855595,1129
3,41,1103274,1208
3,41,1314890,1208
3,41,1113721,1212
1,42,2641595,1023
1,42,1478514,1023
1,42,2907619,1120
1,42,1459743,1207
2,42,1537509,411
2,42,2769839,411
3,42,2571420,903
3,42,1421663,903
3,42,2564771,903
3,42,1143625,903
3,42,2898749,1010
3,42,1307939,1022
3,42,1307937,1022
3,42,2999228,1105
3,42,1556548,1105
3,42,1307939,1203
2,43,1396255,524
2,43,1305592,524
2,43,1489929,524
2,43,1371587,524
2,43,1410331,524
2,43,2789279,524
2,43,2620999,524
2,43,2855779,524
2,43,1322317,524
2,43,1187836,524
2,43,1305592,709
2,43,1415470,709
2,43,1415487,709
2,43,1415457,709
2,43,1415472,709
2,43,1415427,709
2,43,1407284,709
2,43,1326194,709
3,43,2586026,922
3,43,2586004,1012
3,43,2586020,1018
3,43,2762857,1020
3,43,2586048,1020
3,43,2585995,1024
3,43,1035557,1024
3,43,2852673,1024
3,43,2586014,1025
3,43,2586027,1027
3,43,1154251,1027
3,43,1539760,1027
3,43,1301796,1027
3,43,1099598,1027
3,43,1410873,1027
1,44,1154154,1120
2,44,1084939,627
1,45,1388482,917
1,45,2875998,917
1,45,1512137,917
1,45,2858246,920
1,45,2897190,920
1,45,2658642,920
1,45,2958156,1108
1,45,1173516,1108
1,45,1245165,1121
1,45,2968918,1121
2,45,3001165,409
2,45,3001163,409
2,45,1419451,409
2,45,2574246,412
2,45,1562942,412
2,45,2580886,412
2,45,2875429,412
2,45,1331904,412
2,45,2579331,417
2,45,2738924,417
2,45,2621790,417
2,45,2580874,417
2,45,2909862,417
2,45,1192895,417
2,45,2676490,420
2,45,2796244,420
3,45,3011534,903
3,45,2763340,903
3,45,2790628,910
3,45,1419388,910
3,45,2834682,910
3,45,1384654,1013
3,45,2795050,1013
3,45,2901479,1013
3,45,2837585,1117
3,45,2580324,1117
3,45,3057215,1215
2,46,1065547,608
3,46,2999067,1103
3,46,1487861,1103
3,46,3043104,1103
1,47,1316907,1107
1,47,2822349,1107
1,47,1450932,1107
1,47,1292015,1107
1,47,2822349,1221
2,47,1511313,314
2,47,1294100,314
2,47,1396992,314
2,47,1286365,613
2,47,2759268,613
3,47,2715262,1027
3,47,1389677,1027
3,47,2823561,1027
3,47,1515828,1027
3,47,1106386,1027
3,47,2785089,1104
3,47,2764405,1104
3,47,1393088,1104
3,47,1275119,1104
3,47,1439317,1104
3,47,2870882,1104
3,47,1155387,1104
3,47,1039606,1104
3,47,1396346,1109
3,47,2994154,1130
3,47,1123008,1130
3,47,2577825,1130
3,47,2994154,113
3,47,1101528,113
3,47,1317532,113
3,47,1530836,113
3,47,1434260,113
1,48,2789083,1015
1,48,2678465,1015
2,48,2895729,226
2,48,1308546,226
2,48,1287016,226
2,48,2915139,227
2,48,2982288,227
2,48,1279403,411
2,48,2579112,411
2,48,2631578,415
2,48,1526183,415
2,48,1292801,426
2,48,2878985,426
2,48,2969989,426
2,48,1499621,427
2,48,2641162,502
2,48,2671663,508
2,48,2895131,527
2,48,1354516,527
2,48,2791541,604
3,48,2993179,908
3,48,2836672,908
3,48,1267697,908
3,48,3009479,911
3,48,2983216,1017
3,48,2919385,1019
3,48,2919343,1103
3,48,1301797,1103
3,48,1411573,1106
3,48,2776244,1107
3,48,1073274,1129
3,48,1147210,1129
1,49,2692576,915
1,49,2785157,926
1,49,1191744,926
1,49,1286075,926
1,49,1143093,926
1,49,1334477,928
1,49,2874460,1014
1,49,1444544,1014
1,49,2874460,1119
1,49,1444544,1119
2,49,1468922,310
2,49,1569811,312
2,49,1308613,312
2,49,1422757,526
2,49,1136385,621
2,49,1463450,621
3,49,1050014,915
3,49,1049996,915
1,50,1148293,923
1,50,2817856,923
1,50,1298964,923
1,50,1429461,926
1,50,2751280,928
1,50,2786031,1026
1,50,1287783,1211
2,50,1446719,308
2,50,1464873,401
2,50,2732818,418
2,50,2849268,627
2,50,2621192,627
2,50,2846105,627
2,50,2846108,627
1,51,2625353,916
1,51,1117071,920
1,51,1163053,920
1,51,1556054,920
1,51,1331699,923
1,51,2624653,923
1,51,2579446,926
1,51,1515441,926
1,51,2588119,926
1,51,2580304,929
1,51,1246471,1007
1,51,1498854,1012
1,51,1097874,1016
1,51,1267921,1030
1,51,2588119,1111
1,51,2579446,1111
1,51,1515441,1111
1,51,2580304,1115
1,51,1407340,1115
1,51,1498854,1119
1,51,2788581,1122
1,51,1486495,1122
1,51,2569556,1202
1,51,2774104,1208
1,51,2669738,1208
1,51,2882156,1228
1,51,2967192,107
2,51,2774104,224
2,51,1354621,227
2,51,1433402,227
2,51,2965357,227
2,51,1543854,301
2,51,2790607,301
2,51,2646870,301
2,51,1409282,304
2,51,1131969,304
2,51,1435266,304
2,51,1540029,309
2,51,1155955,310
2,51,2855938,318
2,51,2987504,329
2,51,1357170,329
2,51,1243847,329
2,51,2847639,329
2,51,1153174,406
2,51,1543866,406
2,51,1377921,406
2,51,1354621,412
2,51,2950946,413
2,51,2875967,415
2,51,1389625,417
2,51,1199336,417
2,51,2922632,418
2,51,2876814,418
2,51,2699246,418
2,51,2934137,424
2,51,2854417,424
2,51,1369363,428
2,51,1143535,428
2,51,2744055,429
2,51,2677095,429
2,51,2786051,429
2,51,1048651,513
2,51,2943586,515
2,51,2812831,515
2,51,2942943,516
2,51,1531081,516
2,51,1534901,516
2,51,2895132,516
2,51,1033393,516
2,51,1440968,516
2,51,2957678,517
2,51,1371835,524
2,51,2714103,524
2,51,2854417,530
2,51,2943586,605
2,51,2586034,611
2,51,2585988,614
2,51,3010189,614
2,51,2681922,615
2,51,1516774,615
2,51,2586036,616
2,51,1545278,618
2,51,2586028,620
2,51,2578202,620
2,51,2586036,622
2,51,2585994,623
2,51,2585987,624
2,51,2585986,625
2,51,2585999,627
2,51,2585987,629
2,51,2586033,630
2,51,2586004,703
2,51,2586036,704
2,51,2747413,704
2,51,2967197,704
2,51,2967192,704
2,51,1273088,704
2,51,2712626,704
3,51,2564876,902
3,51,1348539,902
3,51,1312827,902
3,51,2562775,906
3,51,1289646,906
3,51,1485339,909
3,51,2998893,909
3,51,1266785,918
3,51,2611336,918
3,51,1415418,920
3,51,1297812,920
3,51,2981931,926
3,51,1427318,926
3,51,2752111,926
3,51,1286585,926
3,51,1291949,926
3,51,2580304,929
3,51,2793411,929
3,51,2735866,1013
3,51,1317718,1013
3,51,1319054,1013
3,51,1268515,1013
3,51,2817699,1017
3,51,1376970,1017
3,51,1305625,1018
3,51,1359236,1018
3,51,1137898,1018
3,51,1373220,1018
3,51,1113721,1029
3,51,1300620,1103
3,51,1445902,1103
3,51,2586003,1108
3,51,2580304,1114
3,51,1268515,1114
3,51,2585994,1115
3,51,1283653,1119
3,51,2913200,1120
3,51,1279698,1120
3,51,1558363,1120
3,51,1403181,1120
3,51,1351490,1124
3,51,2586005,1207
3,51,1073083,1216
3,51,1277379,1216
3,51,1073120,1216
1,52,2747628,915
1,52,1457277,915
1,52,2737001,915
1,52,1335813,915
1,52,1260914,1027
1,52,1007501,1027
1,52,1007501,1027
1,52,1007501,1027
1,52,1309774,1103
1,52,1268952,1103
1,52,1345133,1103
1,52,1513525,1112
1,52,1449493,1112
1,52,1489978,1112
1,52,2836688,1112
1,52,1089408,1210
1,52,1485488,1210
1,52,1540820,1210
2,52,2634982,413
2,52,2965357,413
2,52,1223661,531
2,52,2622069,531
2,52,1305837,531
2,52,1415421,531
2,52,1118180,531
2,52,2586011,627
2,52,2585999,629
2,52,2586006,630
2,52,2586005,709
2,52,2903838,711
2,52,1120185,711
2,52,2954913,711
2,52,1519233,711
1,53,1560833,928
1,53,1271001,928
1,53,1035642,928
1,53,1454996,928
1,53,2601915,928
1,53,1418416,1028
1,54,2857328,916
1,54,2804267,921
1,54,2895197,921
1,54,1560285,921
1,54,1233612,921
1,54,2718398,921
1,54,2845435,1010
1,54,1358525,1010
1,54,1533696,1010
1,54,1358525,1027
1,54,2747985,1027
1,54,2676035,1130
1,54,1428068,1130
1,54,1452022,1201
1,54,1353047,1208
1,54,2958892,1222
1,54,2588192,1222
1,54,2878975,1222
1,54,1371870,1222
2,54,1371870,225
1,55,1297346,916
1,55,1347783,917
1,55,1438240,917
1,55,1329946,917
1,55,2630453,917
1,55,2874309,926
1,55,2809848,926
1,55,2807111,926
1,55,1277489,926
1,55,1549220,926
1,55,2819052,926
1,55,2718545,1004
1,55,1321879,1004
1,55,2895254,1004
1,55,2848872,1004
1,55,2843497,1004
1,55,1289903,1008
1,55,2890663,1008
1,55,1382143,1008
1,55,2126910,1008
1,55,2106970,1008
1,55,1334132,1012
1,55,2739238,1012
1,55,1362095,1017
1,55,2598833,1026
1,55,2206590,1026
1,55,2126761,1026
1,55,1162259,1111
1,55,2859854,1111
1,55,2869916,1111
1,55,2925377,1111
1,55,1362095,1112
1,55,2609611,1112
1,55,2960675,1116
1,55,2967756,1116
1,55,2967650,1119
1,55,2961002,1121
1,55,2957488,1121
1,55,2965904,1122
1,55,2827087,1122
1,55,2833723,1124
1,55,1289438,1124
1,55,1348410,1124
1,55,2957646,1124
1,55,2610910,1124
1,55,2610910,1124
1,55,2957646,1124
1,55,2833723,1124
1,55,1348410,1124
1,55,2566616,1124
1,55,2963832,1129
1,55,2974732,1202
1,55,2969534,1202
1,55,2920975,1205
1,55,1537416,1205
1,55,2598833,1213
1,55,2661346,1214
1,55,1298517,1223
1,55,1463898,1223
1,55,1525661,1223
1,55,2984653,1225
1,55,1153173,1225
1,55,1181552,1225
1,55,1510284,1225
1,55,1181731,1225
1,55,2984411,1231
1,55,2920975,1231
2,55,1549978,225
2,55,2990823,227
2,55,2985258,227
2,55,1003787,228
2,55,1003787,228
2,55,1003787,228
2,55,1036525,228
2,55,2954358,312
2,55,2621193,312
2,55,1555970,314
2,55,2995051,314
2,55,1451988,321
2,55,2610275,405
2,55,2585294,405
2,55,1112542,405
2,55,2635778,410
2,55,1364551,410
2,55,1364547,410
2,55,2800995,410
2,55,2752489,410
2,55,1544201,415
2,55,2781584,417
2,55,3003354,424
2,55,1451988,424
2,55,1544201,520
2,55,1451988,522
2,55,1544201,620
2,55,2921089,706
2,55,2592423,706
2,55,1263445,706
2,55,2922598,706
2,55,2922552,706
3,55,1138531,913
3,55,2759942,913
3,55,2610335,913
3,55,2810638,913
3,55,1300073,926
3,55,2943757,926
3,55,1138531,1011
3,55,1492773,1017
3,55,1420880,1017
3,55,2658726,1017
3,55,1309930,1017
3,55,1138531,1021
3,55,1138531,1029
3,55,1300073,1029
3,55,2983828,1118
3,55,1492773,1119
1,56,1003816,924
1,56,1003816,924
1,56,1003816,924
1,56,1063175,924
1,56,2828917,924
1,56,2652266,926
1,56,1272304,926
1,56,2796805,926
1,56,1311511,926
1,56,2610734,928
1,56,2838768,1026
1,56,2748201,1026
1,56,1460426,1111
1,56,1365286,1111
1,56,1468516,1111
1,56,1365286,1202
1,56,1460426,1202
1,56,1468516,1202
1,56,1394252,1212
1,56,2683265,1217
1,56,2748020,1217
1,56,2697457,1217
1,56,1283814,1217
1,56,1043205,1217
1,56,1296781,1220
1,56,1279210,1223
1,56,1365286,107
1,56,1468516,107
1,56,1460426,107
2,56,1460426,225
2,56,1468516,225
2,56,1365286,225
2,56,2781219,227
2,56,1255692,228
2,56,1418463,228
2,56,2884626,228
2,56,1287510,306
2,56,2220417,311
2,56,1214924,311
2,56,1210786,311
2,56,2843244,314
2,56,2697612,314
2,56,2784729,314
2,56,2763180,320
2,56,2872200,320
2,56,2961321,320
2,56,2812398,320
2,56,1454742,321
2,56,1421405,328
2,56,2875966,328
2,56,1543282,328
2,56,1468516,408
2,56,1460426,408
2,56,1365286,408
2,56,1543281,411
2,56,1151201,411
2,56,2884626,411
2,56,2578198,418
2,56,2875966,418
2,56,2812398,424
2,56,2872200,424
2,56,1433402,428
2,56,1421405,506
2,56,1107478,508
2,56,1107478,508
2,56,1180496,508
2,56,2578198,513
2,56,2578198,514
2,56,2969889,514
2,56,1226918,514
2,56,1520599,514
2,56,1468516,521
2,56,2884626,521
2,56,1365286,521
2,56,1460426,523
2,56,2789281,527
2,56,1058022,527
2,56,1107478,527
2,56,2622070,527
2,56,2578202,528
2,56,2586006,622
2,56,2585999,623
2,56,2586005,624
2,56,2586034,625
2,56,2586036,626
2,56,2586006,627
2,56,2585986,629
2,56,2586035,701
2,56,2586002,702
2,56,2676777,709
2,56,1472853,710
3,56,2828042,910
3,56,2835935,910
3,56,2611337,918
3,56,1266784,918
3,56,1512949,918
3,56,1316211,922
3,56,2221364,922
3,56,2572607,922
3,56,2849776,922
3,56,1117673,922
3,56,1415812,922
3,56,2606790,922
3,56,2786440,922
3,56,2215355,922
3,56,1055417,923
3,56,1454744,923
3,56,1468303,923
3,56,2577150,923
3,56,1398287,923
3,56,1298143,923
3,56,2831135,923
3,56,2796143,923
3,56,1547293,927
3,56,1455951,927
3,56,2802645,927
3,56,2205227,927
3,56,2611335,927
3,56,1322853,928
3,56,2954324,928
3,56,1302449,928
3,56,1510380,1011
3,56,1285481,1011
3,56,1274586,1011
3,56,1122754,1011
3,56,1033134,1011
3,56,1274586,1011
3,56,1122754,1011
3,56,1510380,1011
3,56,1285481,1011
3,56,1534887,1011
3,56,1076806,1012
3,56,2877481,1012
3,56,3015148,1012
3,56,1281022,1012
3,56,1281025,1012
3,56,2956827,1013
3,56,1322412,1013
3,56,1042861,1013
3,56,1115924,1013
3,56,1322412,1013
3,56,2956827,1013
3,56,1115924,1013
3,56,1042861,1013
3,56,1398286,1018
3,56,1099577,1018
3,56,1128283,1018
3,56,2835935,1021
3,56,2828042,1021
3,56,2660530,1024
3,56,2892772,1024
3,56,2927958,1024
3,56,1154253,1024
3,56,2927958,1024
3,56,2892772,1024
3,56,2660530,1024
3,56,1154253,1024
3,56,1361038,1025
3,56,1274712,1025
3,56,2911752,1025
3,56,2911752,1026
3,56,1195968,1026
3,56,1033198,1026
3,56,1415420,1026
3,56,2826514,1026
3,56,2840170,1026
3,56,2828042,1027
3,56,2835935,1027
3,56,1342467,1028
3,56,1281395,1028
3,56,1096494,1104
3,56,1041042,1104
3,56,2873802,1104
3,56,1064728,1104
3,56,1468817,1104
3,56,1154394,1104
3,56,1305461,1104
3,56,1416480,1111
3,56,1021907,1111
3,56,1003904,1111
3,56,1003904,1111
3,56,1003904,1111
3,56,1030018,1111
3,56,1332897,1111
3,56,1332835,1111
3,56,1038980,1111
3,56,1021907,1111
3,56,1030018,1111
3,56,1195837,1111
3,56,1055198,1111
3,56,1416480,1111
3,56,1038980,1111
3,56,2657109,1113
3,56,2829612,1113
3,56,1447711,1113
3,56,2585728,1113
3,56,2988002,1113
3,56,1400283,1117
3,56,1333597,1117
3,56,2956903,1117
3,56,2796145,1117
3,56,1332795,1117
3,56,2811500,1117
3,56,1039896,1117
3,56,1332757,1117
3,56,1411171,1118
3,56,1115136,1118
3,56,1528913,1118
3,56,2834117,1118
3,56,1103241,1122
3,56,1494198,1122
3,56,1538908,1122
3,56,2237404,1122
3,56,1052588,1122
3,56,1415994,1123
3,56,2889690,1123
3,56,1476921,1123
3,56,1447200,1127
3,56,1468872,1127
3,56,2808220,1127
3,56,1339329,1127
3,56,1447200,1127
3,56,1339329,1127
3,56,2808220,1127
3,56,1468872,1127
3,56,1043452,1127
3,56,1226025,1129
3,56,1045153,1129
3,56,2855596,1129
3,56,2745254,1129
3,56,2745254,1129
3,56,2611336,1130
3,56,1488649,1130
3,56,2194808,1206
3,56,2114209,1206
3,56,3034933,1206
3,56,1252338,1206
3,56,1555406,1207
3,56,2785924,1207
3,56,1070559,1207
3,56,2840169,1207
3,56,1021090,1207
3,56,2925148,1208
3,56,1055042,1208
3,56,1524831,1208
3,56,1396570,1208
3,56,1120957,1213
3,56,1367272,1213
3,56,1453235,1217
3,56,1122029,1217
3,56,1038979,1217
3,56,2804309,1217
3,56,1466910,1217
3,56,1536497,1218
3,56,1343555,1218
3,56,1053212,1218
3,56,2830980,1219
3,56,1340486,1219
3,56,2648665,1224
3,56,1115084,1224
3,56,1078929,1224
3,56,1186659,1224
3,56,2733244,1225
3,56,1268514,1225
3,56,1199208,1225
3,56,2586024,110
1,57,1414546,104
3,57,2853456,1118
3,57,2585929,1118
3,57,1464127,1128
3,57,1397266,1128
1,58,2908248,928
1,58,2658413,929
1,58,1420066,929
1,58,2607988,1018
1,58,1412322,1118
1,58,2887983,1122
1,58,2842281,1122
1,58,2801429,1130
1,58,2703268,1130
1,58,2227895,1205
1,58,1287035,1205
1,58,1287030,1205
2,58,2876680,228
2,58,2824056,228
2,58,2967528,301
2,58,2912711,301
2,58,1469494,328
2,58,2922806,328
2,58,2842855,329
2,58,2672835,329
2,58,2672835,503
2,58,1247041,607
2,58,1239962,607
2,58,2819950,607
2,58,2894491,615
2,58,1377949,621
2,58,1324363,621
2,58,1525234,621
2,58,1101425,621
2,58,2925045,704
3,58,2658413,905
3,58,1333732,905
3,58,2921889,922
3,58,2912600,926
3,58,2900525,1006
3,58,1488215,1011
3,58,2839255,1011
3,58,3010080,1011
3,58,2869890,1014
3,58,2711690,1022
3,58,2711684,1022
3,58,1199273,1104
3,58,1480245,1104
3,58,1169004,1104
3,58,1239670,1113
3,58,2906746,1118
3,58,2983742,1118
3,58,2920576,1120
3,58,2902339,1120
3,58,3056468,1212
3,58,3057242,1212
3,58,3069276,114
2,59,2709172,406
2,59,2709177,406
2,59,2586033,627
2,59,2586035,630
2,60,1192172,527
2,60,1069285,527
2,60,1076255,602
2,60,2842302,602
1,61,2759571,1024
1,61,2956219,1024
1,61,1519093,1104
1,61,2755191,1104
1,61,1519086,1104
1,61,1278282,1104
1,61,1456160,1104
1,61,1453303,1104
1,61,2743696,1104
1,61,2745915,1104
1,61,2607393,1109
1,61,2645696,1109
3,61,2667336,903
3,61,2634576,903
3,61,2612295,903
3,61,1397074,1107
1,62,1491775,928
1,62,2784506,1007
1,62,2935632,1007
1,62,2784506,1121
2,62,1392568,306
2,62,1296447,306
2,62,2769479,306
2,62,1369180,306
2,62,1228287,516
2,62,1212779,516
2,62,2752771,523
2,62,2723683,523
2,62,1344030,620
2,62,2751195,624
1,63,1556054,1013
1,63,1556054,1126
1,63,1526756,1126
1,63,2613651,1126
1,63,1380589,1211
1,63,1159021,1211
1,63,1159021,108
1,63,1380589,108
1,63,1099369,116
1,63,2800106,116
1,63,1159021,117
1,63,1380589,117
2,63,2800106,302
2,63,1013534,306
2,63,1013534,306
2,63,1013534,306
2,63,1053858,318
2,63,1086037,322
2,63,1058485,415
2,63,1455445,415
2,63,1286362,415
2,63,2839779,415
2,63,2678622,519
2,63,1369361,520
2,63,2668496,523
2,63,2238802,530
2,63,1286362,601
2,63,1058485,601
2,63,2839779,601
2,63,1455445,601
2,63,2875732,601
2,63,2682249,603
2,63,2884174,604
2,63,2726104,604
2,63,1455445,705
2,63,2839779,705
2,63,1058485,705
2,63,2884174,705
2,63,1218097,706
3,63,2884174,902
3,63,1455445,902
3,63,2805266,904
3,63,2698872,904
3,63,1531563,923
3,63,1531565,923
3,63,2875392,926
3,63,1397073,926
3,63,2884174,1011
3,63,2805266,1011
3,63,2698872,1104
3,63,1429680,1104
3,63,1492002,1104
3,63,1181203,1104
3,63,2805266,1109
3,63,1020912,1109
3,63,1154248,1109
3,63,2660528,1109
3,63,1485402,1109
3,63,1429680,1211
3,63,2958286,114
1,64,1316074,1109
1,64,2695113,1109
1,64,1413409,1109
1,64,1316085,1109
1,64,2695113,1206
1,64,2958087,1206
1,64,2958087,117
1,64,2984885,117
1,64,2977474,117
2,64,2984885,225
2,64,2977474,225
2,64,2979698,228
2,64,2977474,401
2,64,2633554,401
2,64,1525230,502
2,64,3004179,519
2,64,2878360,607
2,64,2686115,607
2,64,3004179,614
2,64,3014095,624
2,64,2708813,710
2,64,2853536,710
2,64,2859099,710
2,64,1481374,710
2,64,2696055,710
3,64,2859099,1010
3,64,1417478,1010
3,64,1481374,1010
3,64,1417478,1010
3,64,1481374,1010
3,64,2859099,1010
3,64,2956425,1015
3,64,3019150,1015
3,64,3006922,1015
3,64,2588584,1015
3,64,2588584,1015
3,64,2837227,1029
3,64,1437720,1029
3,64,2685431,1029
3,64,1439318,1106
3,64,1287378,1106
3,64,1039605,1106
3,64,2645046,1106
3,64,1481374,1117
3,64,1481374,104
3,64,3000808,111
3,64,1565178,111
1,65,1359390,917
1,65,1183549,917
1,65,2810323,1015
1,65,2963390,1031
1,65,1125628,1206
1,65,2957472,1206
1,65,2605482,106
2,65,2891125,225
2,65,1045025,226
2,65,2891125,410
2,65,1045025,410
2,65,2994331,410
2,65,1010311,412
2,65,1010311,412
2,65,1010311,412
2,65,1348458,412
3,65,2782259,1029
3,65,1496694,1029
3,65,3044317,1103
1,66,2792349,1006
1,66,2627240,1006
1,66,2752061,1006
1,66,2888542,1017
1,66,2918586,1017
1,66,1081083,1102
1,66,2629202,1102
1,66,1198426,1102
1,66,2777254,1207
1,66,1290732,1207
2,66,2814768,330
2,66,1333482,330
2,66,1266440,330
2,66,2867685,330
2,66,2767644,415
2,66,2721977,415
2,66,2774776,506
2,66,2974835,520
2,66,1155598,520
3,66,2677008,903
3,66,2887093,903
3,66,2694939,903
3,66,2969475,913
3,66,2926103,1009
3,66,2663549,1009
1,67,2574242,921
1,67,2785385,921
1,67,2785397,921
1,67,2783682,1012
1,67,2605633,1012
1,67,2907964,1012
1,67,1245905,1212
1,67,1343366,1212
1,67,2599689,1212
1,67,2608492,1212
1,67,1474485,1212
1,67,1293032,1221
1,67,1388486,1221
1,67,1382579,1228
1,67,1489299,111
1,67,2625922,111
1,67,2720683,112
1,67,2978450,116
1,67,2979256,116
2,67,1302790,225
2,67,1285278,228
2,67,1550028,228
2,67,2756589,304
2,67,1184679,304
2,67,1525725,309
2,67,2596434,309
2,67,1285868,309
2,67,1388486,315
2,67,2965583,315
2,67,2596489,315
2,67,2592439,322
2,67,2602392,322
2,67,1099786,322
2,67,2907276,506
2,67,1055717,513
2,67,2610462,519
2,67,1069288,519
2,67,1055717,627
3,67,3014826,910
3,67,2765429,910
3,67,2649383,1004
3,67,2940773,1004
3,67,2965004,1004
3,67,1542316,1004
3,67,3001163,1017
3,67,1416886,1017
3,67,1054194,1019
3,67,1154249,1019
3,67,2928602,1019
3,67,1282979,1019
3,67,1083046,1019
3,67,1302909,1019
3,67,1169003,1030
3,67,1005153,1030
3,67,1005153,1030
3,67,1005153,1030
3,67,1099600,1030
3,67,2715276,1127
3,67,2952322,1127
3,67,2594855,112
2,68,1400386,328
3,68,2774104,1019
3,68,2879711,1019
3,68,2897299,1019
1,69,2648423,924
1,69,1005321,924
1,69,1005321,924
1,69,1005321,924
1,69,2913656,1010
1,69,2913653,1010
1,69,2918400,113
2,69,1258610,225
1,70,1163707,1004
1,70,1569234,1004
1,70,2800990,1004
1,70,1134297,1104
1,70,1079683,1104
1,70,2796514,1104
1,70,1333615,1129
1,70,2965326,1202
1,70,1157179,117
1,70,2889665,117
2,70,2808361,225
2,70,2462908,225
2,70,2721614,301
2,70,1305774,413
2,70,1450127,413
2,70,1390386,712
2,70,1293032,712
2,70,2868585,712
3,70,1270523,909
3,70,2805879,909
3,70,2644433,1124
3,70,2901206,1124
3,70,3047769,117
3,70,3026882,117
3,70,1316622,117
1,71,2766506,928
1,71,1182472,928
1,71,1180769,1023
1,71,1006468,1023
1,71,1006468,1023
1,71,1006468,1023
1,71,1365502,1108
1,71,1252809,1111
1,71,2843487,1214
1,71,2686906,1214
2,71,2886798,309
2,71,2758756,309
2,71,2855779,321
2,71,1465953,321
2,71,1031160,321
2,71,2671611,321
2,71,1511838,522
2,71,1272773,522
2,71,2604365,522
2,71,1407599,522
2,71,1065538,603
2,71,1022358,603
2,71,1323188,603
3,71,1365502,905
3,71,2843687,905
3,71,2832863,905
3,71,1559555,1018
3,71,1161260,1103
3,71,2871202,1103
3,71,2728106,1105
3,71,2785087,1105
3,71,1041173,1105
3,71,1553234,1105
3,71,1194636,1128
3,71,2891429,1128
1,72,1158268,917
1,72,1368724,917
1,72,1344711,917
1,72,2703649,917
1,72,1494544,917
1,72,2707137,917
1,72,2888541,917
1,72,2628889,1223
1,72,1152733,1223
1,72,2719609,1223
1,72,2758330,1223
1,72,2697957,1223
1,72,2565121,1223
1,72,1386401,1223
1,72,1570564,1223
1,72,2751646,1223
1,72,1431273,1223
1,72,2981373,104
2,72,2709789,327
2,72,2982274,327
2,72,2998138,327
2,72,1187166,327
2,72,1372394,327
2,72,2857302,327
2,72,2997926,327
2,72,2883181,327
2,72,1292487,327
2,72,1427405,327
2,72,2730124,413
2,72,2878360,413
2,72,2730124,503
2,72,2656089,503
2,72,2588621,503
2,72,2686115,503
2,72,2878761,503
2,72,2747603,503
2,72,2966943,503
2,72,1310455,503
2,72,2878360,529
2,72,2686115,529
2,72,2686115,619
2,72,2846106,622
2,72,2849273,622
2,72,2763919,626
2,72,1562216,626
2,72,1541115,626
2,72,2750797,626
2,72,2805117,626
2,72,1198609,626
2,72,2666008,626
3,72,1557623,904
3,72,2917531,904
3,72,2978148,904
3,72,2863623,904
3,72,2642472,904
3,72,1338147,904
3,72,2883331,904
3,72,2911670,904
3,72,2878778,904
3,72,2883331,926
3,72,2841690,926
3,72,2767610,926
3,72,2764301,926
3,72,1563306,926
3,72,2608775,926
3,72,2625636,926
3,72,1569007,926
3,72,2591470,926
3,72,2841693,926
3,72,2620040,926
3,72,2836901,926
3,72,1563306,1022
3,72,2662028,1022
3,72,2908794,1022
3,72,1347887,1022
3,72,2780567,1022
3,72,2818639,1022
3,72,2838020,1022
3,72,1463562,1022
3,72,2602453,1107
3,72,1546781,1107
3,72,2905632,1107
3,72,1359237,1107
3,72,1173383,1107
3,72,1502902,1117
3,72,1378923,1117
1,74,2856747,1009
1,74,1163796,1009
1,74,2918306,1013
1,74,2818723,1013
1,74,1031234,1027
1,74,1259760,1027
1,74,2768198,1027
1,74,2720884,1027
1,74,1543412,1027
1,74,2887481,1027
1,74,2577733,1027
1,74,2896128,1110
1,74,2871910,1110
1,74,2943893,1110
1,74,1463968,1111
1,74,1463971,1111
1,74,1545644,1111
1,74,1486391,1124
1,74,1456137,1124
1,74,2586025,1125
1,74,2894618,1125
1,74,2879224,1201
1,74,1499585,1208
1,74,1333509,1217
1,74,2574875,112
1,74,2887222,112
1,74,2586023,112
1,74,2880420,112
1,74,2586031,116
